[Epoch 1/160][Iter 650/1848][lr 0.000001][Loss: obj 6.99 || cls 23.96 || reg 12.60 || size 512 || time: 7.52]
[Epoch 1/160][Iter 660/1848][lr 0.000001][Loss: obj 6.54 || cls 22.50 || reg 11.45 || size 480 || time: 13.14]
[Epoch 1/160][Iter 670/1848][lr 0.000001][Loss: obj 7.52 || cls 29.20 || reg 15.01 || size 448 || time: 10.83]
[Epoch 1/160][Iter 680/1848][lr 0.000001][Loss: obj 7.66 || cls 33.47 || reg 17.17 || size 384 || time: 9.78]
[Epoch 1/160][Iter 690/1848][lr 0.000001][Loss: obj 6.89 || cls 26.05 || reg 13.32 || size 448 || time: 10.02]
[Epoch 1/160][Iter 700/1848][lr 0.000001][Loss: obj 5.17 || cls 20.06 || reg 10.13 || size 352 || time: 10.48]
[Epoch 1/160][Iter 710/1848][lr 0.000001][Loss: obj 6.41 || cls 22.74 || reg 10.92 || size 384 || time: 8.00]
[Epoch 1/160][Iter 720/1848][lr 0.000001][Loss: obj 6.64 || cls 23.16 || reg 11.97 || size 512 || time: 10.48]
[Epoch 1/160][Iter 730/1848][lr 0.000002][Loss: obj 6.30 || cls 23.59 || reg 12.41 || size 416 || time: 12.50]
[Epoch 1/160][Iter 740/1848][lr 0.000002][Loss: obj 7.10 || cls 26.36 || reg 13.26 || size 416 || time: 9.91]
[Epoch 1/160][Iter 750/1848][lr 0.000002][Loss: obj 6.37 || cls 26.69 || reg 13.65 || size 320 || time: 9.25]
[Epoch 1/160][Iter 760/1848][lr 0.000002][Loss: obj 7.14 || cls 23.17 || reg 11.71 || size 512 || time: 8.07]
[Epoch 1/160][Iter 770/1848][lr 0.000002][Loss: obj 8.62 || cls 34.10 || reg 17.16 || size 384 || time: 13.22]
[Epoch 1/160][Iter 780/1848][lr 0.000002][Loss: obj 6.65 || cls 24.28 || reg 12.66 || size 480 || time: 10.18]
[Epoch 1/160][Iter 790/1848][lr 0.000002][Loss: obj 6.41 || cls 22.48 || reg 11.26 || size 448 || time: 10.73]
[Epoch 1/160][Iter 800/1848][lr 0.000002][Loss: obj 6.32 || cls 21.13 || reg 10.74 || size 512 || time: 10.69]
[Epoch 1/160][Iter 810/1848][lr 0.000002][Loss: obj 6.61 || cls 23.80 || reg 12.24 || size 448 || time: 11.00]
[Epoch 1/160][Iter 820/1848][lr 0.000002][Loss: obj 6.98 || cls 26.06 || reg 13.00 || size 416 || time: 9.79]
[Epoch 1/160][Iter 830/1848][lr 0.000003][Loss: obj 6.78 || cls 22.35 || reg 11.07 || size 480 || time: 10.26]
[Epoch 1/160][Iter 840/1848][lr 0.000003][Loss: obj 8.77 || cls 30.31 || reg 14.82 || size 480 || time: 11.28]
[Epoch 1/160][Iter 850/1848][lr 0.000003][Loss: obj 5.80 || cls 23.18 || reg 11.77 || size 320 || time: 9.98]
[Epoch 1/160][Iter 860/1848][lr 0.000003][Loss: obj 6.12 || cls 25.39 || reg 12.51 || size 320 || time: 7.44]
[Epoch 1/160][Iter 870/1848][lr 0.000003][Loss: obj 5.36 || cls 22.85 || reg 11.93 || size 320 || time: 7.50]
